patent_no,http,url
4935430,https://www.google.com/patents/US,
4935442,https://www.google.com/patents/US,
4935447,https://www.google.com/patents/US,
4937184,https://www.google.com/patents/US,
4937189,https://www.google.com/patents/US,
4939140,https://www.google.com/patents/US,
4939290,https://www.google.com/patents/US,
4940708,https://www.google.com/patents/US,
4940712,https://www.google.com/patents/US,
4940731,https://www.google.com/patents/US,
4940791,https://www.google.com/patents/US,
4940823,https://www.google.com/patents/US,
D309350,https://www.google.com/patents/US,
4944756,https://www.google.com/patents/US,
4944760,https://www.google.com/patents/US,
4946133,https://www.google.com/patents/US,
4947864,https://www.google.com/patents/US,
4948891,https://www.google.com/patents/US,
4948901,https://www.google.com/patents/US,
4948913,https://www.google.com/patents/US,
4952236,https://www.google.com/patents/US,
4952694,https://www.google.com/patents/US,
4952703,https://www.google.com/patents/US,
4954482,https://www.google.com/patents/US,
4954629,https://www.google.com/patents/US,
4954647,https://www.google.com/patents/US,
4955873,https://www.google.com/patents/US,
4955874,https://www.google.com/patents/US,
4956283,https://www.google.com/patents/US,
4956382,https://www.google.com/patents/US,
4957111,https://www.google.com/patents/US,
4957930,https://www.google.com/patents/US,
4959365,https://www.google.com/patents/US,
4959366,https://www.google.com/patents/US,
4960782,https://www.google.com/patents/US,
4960785,https://www.google.com/patents/US,
4960792,https://www.google.com/patents/US,
4962128,https://www.google.com/patents/US,
4963531,https://www.google.com/patents/US,
4963560,https://www.google.com/patents/US,
4963689,https://www.google.com/patents/US,
4965360,https://www.google.com/patents/US,
4965372,https://www.google.com/patents/US,
4968704,https://www.google.com/patents/US,
4968707,https://www.google.com/patents/US,
D311867,https://www.google.com/patents/US,
4970318,https://www.google.com/patents/US,
4975444,https://www.google.com/patents/US,
4977178,https://www.google.com/patents/US,
4979956,https://www.google.com/patents/US,
4980357,https://www.google.com/patents/US,
4980370,https://www.google.com/patents/US,
4980395,https://www.google.com/patents/US,
4981870,https://www.google.com/patents/US,
4987231,https://www.google.com/patents/US,
4990509,https://www.google.com/patents/US,
4991588,https://www.google.com/patents/US,
4992369,https://www.google.com/patents/US,
4992423,https://www.google.com/patents/US,
4992424,https://www.google.com/patents/US,
4992447,https://www.google.com/patents/US,
4992454,https://www.google.com/patents/US,
4992466,https://www.google.com/patents/US,
4992543,https://www.google.com/patents/US,
4992562,https://www.google.com/patents/US,
4994055,https://www.google.com/patents/US,
4994275,https://www.google.com/patents/US,
4994277,https://www.google.com/patents/US,
4994455,https://www.google.com/patents/US,
4994457,https://www.google.com/patents/US,
4994551,https://www.google.com/patents/US,
4996084,https://www.google.com/patents/US,
4996204,https://www.google.com/patents/US,
4996345,https://www.google.com/patents/US,
4997949,https://www.google.com/patents/US,
4997981,https://www.google.com/patents/US,
5000776,https://www.google.com/patents/US,
5001136,https://www.google.com/patents/US,
5002547,https://www.google.com/patents/US,
5002580,https://www.google.com/patents/US,
5002772,https://www.google.com/patents/US,
5006541,https://www.google.com/patents/US,
5006547,https://www.google.com/patents/US,
5006561,https://www.google.com/patents/US,
5006657,https://www.google.com/patents/US,
5008263,https://www.google.com/patents/US,
5008283,https://www.google.com/patents/US,
5008384,https://www.google.com/patents/US,
5010185,https://www.google.com/patents/US,
5011840,https://www.google.com/patents/US,
5011841,https://www.google.com/patents/US,
5012975,https://www.google.com/patents/US,
5013462,https://www.google.com/patents/US,
5013571,https://www.google.com/patents/US,
5013572,https://www.google.com/patents/US,
5013729,https://www.google.com/patents/US,
5013839,https://www.google.com/patents/US,
5015473,https://www.google.com/patents/US,
5017293,https://www.google.com/patents/US,
5019350,https://www.google.com/patents/US,
5023085,https://www.google.com/patents/US,
5023258,https://www.google.com/patents/US,
5024613,https://www.google.com/patents/US,
5026358,https://www.google.com/patents/US,
5026643,https://www.google.com/patents/US,
5026715,https://www.google.com/patents/US,
5030452,https://www.google.com/patents/US,
5030654,https://www.google.com/patents/US,
5032646,https://www.google.com/patents/US,
5034376,https://www.google.com/patents/US,
5035700,https://www.google.com/patents/US,
5036079,https://www.google.com/patents/US,
5036088,https://www.google.com/patents/US,
5036099,https://www.google.com/patents/US,
5036104,https://www.google.com/patents/US,
5036155,https://www.google.com/patents/US,
5037423,https://www.google.com/patents/US,
5037834,https://www.google.com/patents/US,
5037842,https://www.google.com/patents/US,
5037846,https://www.google.com/patents/US,
5039672,https://www.google.com/patents/US,
5039682,https://www.google.com/patents/US,
5039683,https://www.google.com/patents/US,
5041114,https://www.google.com/patents/US,
5043017,https://www.google.com/patents/US,
5047055,https://www.google.com/patents/US,
5047056,https://www.google.com/patents/US,
5047548,https://www.google.com/patents/US,
5047554,https://www.google.com/patents/US,
5051412,https://www.google.com/patents/US,
5055473,https://www.google.com/patents/US,
5056715,https://www.google.com/patents/US,
5057498,https://www.google.com/patents/US,
5057528,https://www.google.com/patents/US,
5057626,https://www.google.com/patents/US,
5059609,https://www.google.com/patents/US,
5059693,https://www.google.com/patents/US,
5061283,https://www.google.com/patents/US,
5061717,https://www.google.com/patents/US,
5061728,https://www.google.com/patents/US,
5062854,https://www.google.com/patents/US,
5063237,https://www.google.com/patents/US,
5064830,https://www.google.com/patents/US,
5064851,https://www.google.com/patents/US,
5064852,https://www.google.com/patents/US,
5064855,https://www.google.com/patents/US,
5064958,https://www.google.com/patents/US,
5066296,https://www.google.com/patents/US,
5066659,https://www.google.com/patents/US,
5068333,https://www.google.com/patents/US,
5069788,https://www.google.com/patents/US,
5070205,https://www.google.com/patents/US,
5071040,https://www.google.com/patents/US,
5071764,https://www.google.com/patents/US,
5071844,https://www.google.com/patents/US,
5071852,https://www.google.com/patents/US,
5071863,https://www.google.com/patents/US,
5073567,https://www.google.com/patents/US,
5075439,https://www.google.com/patents/US,
5075442,https://www.google.com/patents/US,
5077278,https://www.google.com/patents/US,
5077295,https://www.google.com/patents/US,
5077314,https://www.google.com/patents/US,
5079242,https://www.google.com/patents/US,
5079248,https://www.google.com/patents/US,
5080921,https://www.google.com/patents/US,
5081118,https://www.google.com/patents/US,
5082648,https://www.google.com/patents/US,
5082684,https://www.google.com/patents/US,
5082970,https://www.google.com/patents/US,
5085510,https://www.google.com/patents/US,
5086062,https://www.google.com/patents/US,
5086186,https://www.google.com/patents/US,
5087732,https://www.google.com/patents/US,
5089480,https://www.google.com/patents/US,
5089505,https://www.google.com/patents/US,
5089514,https://www.google.com/patents/US,
5089637,https://www.google.com/patents/US,
D324102,https://www.google.com/patents/US,
5091383,https://www.google.com/patents/US,
5093319,https://www.google.com/patents/US,
5095121,https://www.google.com/patents/US,
5095127,https://www.google.com/patents/US,
5096890,https://www.google.com/patents/US,
5097653,https://www.google.com/patents/US,
5098437,https://www.google.com/patents/US,
5100407,https://www.google.com/patents/US,
5100648,https://www.google.com/patents/US,
5100785,https://www.google.com/patents/US,
5103040,https://www.google.com/patents/US,
5104868,https://www.google.com/patents/US,
5104874,https://www.google.com/patents/US,
5106614,https://www.google.com/patents/US,
5108432,https://www.google.com/patents/US,
5108435,https://www.google.com/patents/US,
5108437,https://www.google.com/patents/US,
5108445,https://www.google.com/patents/US,
5108756,https://www.google.com/patents/US,
5112746,https://www.google.com/patents/US,
5114618,https://www.google.com/patents/US,
5114952,https://www.google.com/patents/US,
5116329,https://www.google.com/patents/US,
5116338,https://www.google.com/patents/US,
5116844,https://www.google.com/patents/US,
5116854,https://www.google.com/patents/US,
5118703,https://www.google.com/patents/US,
5120728,https://www.google.com/patents/US,
5120747,https://www.google.com/patents/US,
5120754,https://www.google.com/patents/US,
5122134,https://www.google.com/patents/US,
5122146,https://www.google.com/patents/US,
5122525,https://www.google.com/patents/US,
5122534,https://www.google.com/patents/US,
5122596,https://www.google.com/patents/US,
5124346,https://www.google.com/patents/US,
5126011,https://www.google.com/patents/US,
5128352,https://www.google.com/patents/US,
5128358,https://www.google.com/patents/US,
5130334,https://www.google.com/patents/US,
5130338,https://www.google.com/patents/US,
5130379,https://www.google.com/patents/US,
5132300,https://www.google.com/patents/US,
5134225,https://www.google.com/patents/US,
5136020,https://www.google.com/patents/US,
5138060,https://www.google.com/patents/US,
5139800,https://www.google.com/patents/US,
5141810,https://www.google.com/patents/US,
5141950,https://www.google.com/patents/US,
5147366,https://www.google.com/patents/US,
5147408,https://www.google.com/patents/US,
5147507,https://www.google.com/patents/US,
5147858,https://www.google.com/patents/US,
5147873,https://www.google.com/patents/US,
5147881,https://www.google.com/patents/US,
5149814,https://www.google.com/patents/US,
5149821,https://www.google.com/patents/US,
5151104,https://www.google.com/patents/US,
5151545,https://www.google.com/patents/US,
5153206,https://www.google.com/patents/US,
5153320,https://www.google.com/patents/US,
5155097,https://www.google.com/patents/US,
5155120,https://www.google.com/patents/US,
5156719,https://www.google.com/patents/US,
5157034,https://www.google.com/patents/US,
5157125,https://www.google.com/patents/US,
5157138,https://www.google.com/patents/US,
5158798,https://www.google.com/patents/US,
5158937,https://www.google.com/patents/US,
5158964,https://www.google.com/patents/US,
5162339,https://www.google.com/patents/US,
5164402,https://www.google.com/patents/US,
5166161,https://www.google.com/patents/US,
5166400,https://www.google.com/patents/US,
5166401,https://www.google.com/patents/US,
5166406,https://www.google.com/patents/US,
5169947,https://www.google.com/patents/US,
5169976,https://www.google.com/patents/US,
5171243,https://www.google.com/patents/US,
5171744,https://www.google.com/patents/US,
5171862,https://www.google.com/patents/US,
5175179,https://www.google.com/patents/US,
5178796,https://www.google.com/patents/US,
5181930,https://www.google.com/patents/US,
5182391,https://www.google.com/patents/US,
5185343,https://www.google.com/patents/US,
5185369,https://www.google.com/patents/US,
5185449,https://www.google.com/patents/US,
5185464,https://www.google.com/patents/US,
5185986,https://www.google.com/patents/US,
5189037,https://www.google.com/patents/US,
5190544,https://www.google.com/patents/US,
5190545,https://www.google.com/patents/US,
5191075,https://www.google.com/patents/US,
5191077,https://www.google.com/patents/US,
5192326,https://www.google.com/patents/US,
5192765,https://www.google.com/patents/US,
5192790,https://www.google.com/patents/US,
5192800,https://www.google.com/patents/US,
5196410,https://www.google.com/patents/US,
5196426,https://www.google.com/patents/US,
5196548,https://www.google.com/patents/US,
5196607,https://www.google.com/patents/US,
5201735,https://www.google.com/patents/US,
5202440,https://www.google.com/patents/US,
5203595,https://www.google.com/patents/US,
5203653,https://www.google.com/patents/US,
5206263,https://www.google.com/patents/US,
5206364,https://www.google.com/patents/US,
5206366,https://www.google.com/patents/US,
5206367,https://www.google.com/patents/US,
5210212,https://www.google.com/patents/US,
5213112,https://www.google.com/patents/US,
5214044,https://www.google.com/patents/US,
5214051,https://www.google.com/patents/US,
5215734,https://www.google.com/patents/US,
5216163,https://www.google.com/patents/US,
5217462,https://www.google.com/patents/US,
5217968,https://www.google.com/patents/US,
5219871,https://www.google.com/patents/US,
D336540,https://www.google.com/patents/US,
5223522,https://www.google.com/patents/US,
5227025,https://www.google.com/patents/US,
5227397,https://www.google.com/patents/US,
5229396,https://www.google.com/patents/US,
5231104,https://www.google.com/patents/US,
5232929,https://www.google.com/patents/US,
5232945,https://www.google.com/patents/US,
5233053,https://www.google.com/patents/US,
5233091,https://www.google.com/patents/US,
5234456,https://www.google.com/patents/US,
5234831,https://www.google.com/patents/US,
5235054,https://www.google.com/patents/US,
5236945,https://www.google.com/patents/US,
5238848,https://www.google.com/patents/US,
5240850,https://www.google.com/patents/US,
5242911,https://www.google.com/patents/US,
5242913,https://www.google.com/patents/US,
5245079,https://www.google.com/patents/US,
5247727,https://www.google.com/patents/US,
5248681,https://www.google.com/patents/US,
5248685,https://www.google.com/patents/US,
5248699,https://www.google.com/patents/US,
5248820,https://www.google.com/patents/US,
5250050,https://www.google.com/patents/US,
5250531,https://www.google.com/patents/US,
5250534,https://www.google.com/patents/US,
5254570,https://www.google.com/patents/US,
5256789,https://www.google.com/patents/US,
5256791,https://www.google.com/patents/US,
5258194,https://www.google.com/patents/US,
5258420,https://www.google.com/patents/US,
5260309,https://www.google.com/patents/US,
5260467,https://www.google.com/patents/US,
5263985,https://www.google.com/patents/US,
5266326,https://www.google.com/patents/US,
5266569,https://www.google.com/patents/US,
5268453,https://www.google.com/patents/US,
5269818,https://www.google.com/patents/US,
5270206,https://www.google.com/patents/US,
5270323,https://www.google.com/patents/US,
5270331,https://www.google.com/patents/US,
5272147,https://www.google.com/patents/US,
5272160,https://www.google.com/patents/US,
5276040,https://www.google.com/patents/US,
5276070,https://www.google.com/patents/US,
5278175,https://www.google.com/patents/US,
5280039,https://www.google.com/patents/US,
5280122,https://www.google.com/patents/US,
5281601,https://www.google.com/patents/US,
5283249,https://www.google.com/patents/US,
5284658,https://www.google.com/patents/US,
5286857,https://www.google.com/patents/US,
5286904,https://www.google.com/patents/US,
5290788,https://www.google.com/patents/US,
5290802,https://www.google.com/patents/US,
5292749,https://www.google.com/patents/US,
5293942,https://www.google.com/patents/US,
5294619,https://www.google.com/patents/US,
5294635,https://www.google.com/patents/US,
5294730,https://www.google.com/patents/US,
5294744,https://www.google.com/patents/US,
5296002,https://www.google.com/patents/US,
5298512,https://www.google.com/patents/US,
5298522,https://www.google.com/patents/US,
5298524,https://www.google.com/patents/US,
5298629,https://www.google.com/patents/US,
5300516,https://www.google.com/patents/US,
5300655,https://www.google.com/patents/US,
5300668,https://www.google.com/patents/US,
5302595,https://www.google.com/patents/US,
5304557,https://www.google.com/patents/US,
5306723,https://www.google.com/patents/US,
5306726,https://www.google.com/patents/US,
5308639,https://www.google.com/patents/US,
5312925,https://www.google.com/patents/US,
5319103,https://www.google.com/patents/US,
5321020,https://www.google.com/patents/US,
5322847,https://www.google.com/patents/US,
5326874,https://www.google.com/patents/US,
5326884,https://www.google.com/patents/US,
5326905,https://www.google.com/patents/US,
5330997,https://www.google.com/patents/US,
5330998,https://www.google.com/patents/US,
5332817,https://www.google.com/patents/US,
5332857,https://www.google.com/patents/US,
5334604,https://www.google.com/patents/US,
5336771,https://www.google.com/patents/US,
5336775,https://www.google.com/patents/US,
5338538,https://www.google.com/patents/US,
5338740,https://www.google.com/patents/US,
5338754,https://www.google.com/patents/US,
5338846,https://www.google.com/patents/US,
5340826,https://www.google.com/patents/US,
5340831,https://www.google.com/patents/US,
5342842,https://www.google.com/patents/US,
5344835,https://www.google.com/patents/US,
5346901,https://www.google.com/patents/US,
5350747,https://www.google.com/patents/US,
5350764,https://www.google.com/patents/US,
5356644,https://www.google.com/patents/US,
5356905,https://www.google.com/patents/US,
5358502,https://www.google.com/patents/US,
5358953,https://www.google.com/patents/US,
5359060,https://www.google.com/patents/US,
5359068,https://www.google.com/patents/US,
5360450,https://www.google.com/patents/US,
5360612,https://www.google.com/patents/US,
5362743,https://www.google.com/patents/US,
5362758,https://www.google.com/patents/US,
5362852,https://www.google.com/patents/US,
5362878,https://www.google.com/patents/US,
5362902,https://www.google.com/patents/US,
5363968,https://www.google.com/patents/US,
5364398,https://www.google.com/patents/US,
5364938,https://www.google.com/patents/US,
5364943,https://www.google.com/patents/US,
5369940,https://www.google.com/patents/US,
5370754,https://www.google.com/patents/US,
5371012,https://www.google.com/patents/US,
5371187,https://www.google.com/patents/US,
5371235,https://www.google.com/patents/US,
D353225,https://www.google.com/patents/US,
5373003,https://www.google.com/patents/US,
5380290,https://www.google.com/patents/US,
5380860,https://www.google.com/patents/US,
5384318,https://www.google.com/patents/US,
5384320,https://www.google.com/patents/US,
5385735,https://www.google.com/patents/US,
5385913,https://www.google.com/patents/US,
5385916,https://www.google.com/patents/US,
5387509,https://www.google.com/patents/US,
5387584,https://www.google.com/patents/US,
5387590,https://www.google.com/patents/US,
5387597,https://www.google.com/patents/US,
5391367,https://www.google.com/patents/US,
5391548,https://www.google.com/patents/US,
5391551,https://www.google.com/patents/US,
5391742,https://www.google.com/patents/US,
5391763,https://www.google.com/patents/US,
5393762,https://www.google.com/patents/US,
5395935,https://www.google.com/patents/US,
5397800,https://www.google.com/patents/US,
5399675,https://www.google.com/patents/US,
5399678,https://www.google.com/patents/US,
5401761,https://www.google.com/patents/US,
5403738,https://www.google.com/patents/US,
5403839,https://www.google.com/patents/US,
5407943,https://www.google.com/patents/US,
5409941,https://www.google.com/patents/US,
5410046,https://www.google.com/patents/US,
5414127,https://www.google.com/patents/US,
5416193,https://www.google.com/patents/US,
5417695,https://www.google.com/patents/US,
5417923,https://www.google.com/patents/US,
5418152,https://www.google.com/patents/US,
5418231,https://www.google.com/patents/US,
5420283,https://www.google.com/patents/US,
5420347,https://www.google.com/patents/US,
5422354,https://www.google.com/patents/US,
5422358,https://www.google.com/patents/US,
5426107,https://www.google.com/patents/US,
5428043,https://www.google.com/patents/US,
5430055,https://www.google.com/patents/US,
5431921,https://www.google.com/patents/US,
5432183,https://www.google.com/patents/US,
5436255,https://www.google.com/patents/US,
5436344,https://www.google.com/patents/US,
5436368,https://www.google.com/patents/US,
5438074,https://www.google.com/patents/US,
5439929,https://www.google.com/patents/US,
5441939,https://www.google.com/patents/US,
5441986,https://www.google.com/patents/US,
5442044,https://www.google.com/patents/US,
5442068,https://www.google.com/patents/US,
5442116,https://www.google.com/patents/US,
5443843,https://www.google.com/patents/US,
5444062,https://www.google.com/patents/US,
5446050,https://www.google.com/patents/US,
5451511,https://www.google.com/patents/US,
5451586,https://www.google.com/patents/US,
5455250,https://www.google.com/patents/US,
5455350,https://www.google.com/patents/US,
5457118,https://www.google.com/patents/US,
5457214,https://www.google.com/patents/US,
5457237,https://www.google.com/patents/US,
5458910,https://www.google.com/patents/US,
5459145,https://www.google.com/patents/US,
5459155,https://www.google.com/patents/US,
5461056,https://www.google.com/patents/US,
D363430,https://www.google.com/patents/US,
5463070,https://www.google.com/patents/US,
5463126,https://www.google.com/patents/US,
5464849,https://www.google.com/patents/US,
5466880,https://www.google.com/patents/US,
5468732,https://www.google.com/patents/US,
5468765,https://www.google.com/patents/US,
5475005,https://www.google.com/patents/US,
5475116,https://www.google.com/patents/US,
5475117,https://www.google.com/patents/US,
5478735,https://www.google.com/patents/US,
5478822,https://www.google.com/patents/US,
5482941,https://www.google.com/patents/US,
5482944,https://www.google.com/patents/US,
5484917,https://www.google.com/patents/US,
5486527,https://www.google.com/patents/US,
5489688,https://www.google.com/patents/US,
5491234,https://www.google.com/patents/US,
5494820,https://www.google.com/patents/US,
5494931,https://www.google.com/patents/US,
5498610,https://www.google.com/patents/US,
5498614,https://www.google.com/patents/US,
5498621,https://www.google.com/patents/US,
5498626,https://www.google.com/patents/US,
5498695,https://www.google.com/patents/US,
5498786,https://www.google.com/patents/US,
5502065,https://www.google.com/patents/US,
5502072,https://www.google.com/patents/US,
5504076,https://www.google.com/patents/US,
5504095,https://www.google.com/patents/US,
5506233,https://www.google.com/patents/US,
5506235,https://www.google.com/patents/US,
5508300,https://www.google.com/patents/US,
5510372,https://www.google.com/patents/US,
5512545,https://www.google.com/patents/US,
5512689,https://www.google.com/patents/US,
5514138,https://www.google.com/patents/US,
5516527,https://www.google.com/patents/US,
5516530,https://www.google.com/patents/US,
5519033,https://www.google.com/patents/US,
5521204,https://www.google.com/patents/US,
5521212,https://www.google.com/patents/US,
5521220,https://www.google.com/patents/US,
5523413,https://www.google.com/patents/US,
5525506,https://www.google.com/patents/US,
5527808,https://www.google.com/patents/US,
5527912,https://www.google.com/patents/US,
5529789,https://www.google.com/patents/US,
5530107,https://www.google.com/patents/US,
5534626,https://www.google.com/patents/US,
5536496,https://www.google.com/patents/US,
5536715,https://www.google.com/patents/US,
5536722,https://www.google.com/patents/US,
5538984,https://www.google.com/patents/US,
5538990,https://www.google.com/patents/US,
5539128,https://www.google.com/patents/US,
5541203,https://www.google.com/patents/US,
5541218,https://www.google.com/patents/US,
5543411,https://www.google.com/patents/US,
5543419,https://www.google.com/patents/US,
5545624,https://www.google.com/patents/US,
5545644,https://www.google.com/patents/US,
5545656,https://www.google.com/patents/US,
5550152,https://www.google.com/patents/US,
5552387,https://www.google.com/patents/US,
5552412,https://www.google.com/patents/US,
5552424,https://www.google.com/patents/US,
5552435,https://www.google.com/patents/US,
5552548,https://www.google.com/patents/US,
5553613,https://www.google.com/patents/US,
5556868,https://www.google.com/patents/US,
5559129,https://www.google.com/patents/US,
5559246,https://www.google.com/patents/US,
5560859,https://www.google.com/patents/US,
5563135,https://www.google.com/patents/US,
5563143,https://www.google.com/patents/US,
5563259,https://www.google.com/patents/US,
5565359,https://www.google.com/patents/US,
5565453,https://www.google.com/patents/US,
5565472,https://www.google.com/patents/US,
5567817,https://www.google.com/patents/US,
5569662,https://www.google.com/patents/US,
5573946,https://www.google.com/patents/US,
5574046,https://www.google.com/patents/US,
5576199,https://www.google.com/patents/US,
5576200,https://www.google.com/patents/US,
5576317,https://www.google.com/patents/US,
5576442,https://www.google.com/patents/US,
5578591,https://www.google.com/patents/US,
5578592,https://www.google.com/patents/US,
5578612,https://www.google.com/patents/US,
5583015,https://www.google.com/patents/US,
5583029,https://www.google.com/patents/US,
5583137,https://www.google.com/patents/US,
5589366,https://www.google.com/patents/US,
5589482,https://www.google.com/patents/US,
5591742,https://www.google.com/patents/US,
5593997,https://www.google.com/patents/US,
5594002,https://www.google.com/patents/US,
5594007,https://www.google.com/patents/US,
5594014,https://www.google.com/patents/US,
5596001,https://www.google.com/patents/US,
5596013,https://www.google.com/patents/US,
5597826,https://www.google.com/patents/US,
5599559,https://www.google.com/patents/US,
5602012,https://www.google.com/patents/US,
5602117,https://www.google.com/patents/US,
5603953,https://www.google.com/patents/US,
5604214,https://www.google.com/patents/US,
5604241,https://www.google.com/patents/US,
5604252,https://www.google.com/patents/US,
5605889,https://www.google.com/patents/US,
5606041,https://www.google.com/patents/US,
5607950,https://www.google.com/patents/US,
5607951,https://www.google.com/patents/US,
5607959,https://www.google.com/patents/US,
5607960,https://www.google.com/patents/US,
5608071,https://www.google.com/patents/US,
5609590,https://www.google.com/patents/US,
5612059,https://www.google.com/patents/US,
5612316,https://www.google.com/patents/US,
5616328,https://www.google.com/patents/US,
5616585,https://www.google.com/patents/US,
5616687,https://www.google.com/patents/US,
5616828,https://www.google.com/patents/US,
5618808,https://www.google.com/patents/US,
5618811,https://www.google.com/patents/US,
5618834,https://www.google.com/patents/US,
5618941,https://www.google.com/patents/US,
5618970,https://www.google.com/patents/US,
5620874,https://www.google.com/patents/US,
5621084,https://www.google.com/patents/US,
5624929,https://www.google.com/patents/US,
5624951,https://www.google.com/patents/US,
5627154,https://www.google.com/patents/US,
5627200,https://www.google.com/patents/US,
5629295,https://www.google.com/patents/US,
5631235,https://www.google.com/patents/US,
5633006,https://www.google.com/patents/US,
5635501,https://www.google.com/patents/US,
5637713,https://www.google.com/patents/US,
5639752,https://www.google.com/patents/US,
5639757,https://www.google.com/patents/US,
5639779,https://www.google.com/patents/US,
5641789,https://www.google.com/patents/US,
5643730,https://www.google.com/patents/US,
5643886,https://www.google.com/patents/US,
5643902,https://www.google.com/patents/US,
5643904,https://www.google.com/patents/US,
5645647,https://www.google.com/patents/US,
5646152,https://www.google.com/patents/US,
5648502,https://www.google.com/patents/US,
5654302,https://www.google.com/patents/US,
5656634,https://www.google.com/patents/US,
5658292,https://www.google.com/patents/US,
5660844,https://www.google.com/patents/US,
5663188,https://www.google.com/patents/US,
5663349,https://www.google.com/patents/US,
5665708,https://www.google.com/patents/US,
5665717,https://www.google.com/patents/US,
5665749,https://www.google.com/patents/US,
5665768,https://www.google.com/patents/US,
5667785,https://www.google.com/patents/US,
5668145,https://www.google.com/patents/US,
5672509,https://www.google.com/patents/US,
5674484,https://www.google.com/patents/US,
5674732,https://www.google.com/patents/US,
5677287,https://www.google.com/patents/US,
5677324,https://www.google.com/patents/US,
5677332,https://www.google.com/patents/US,
5677458,https://www.google.com/patents/US,
5679563,https://www.google.com/patents/US,
5681858,https://www.google.com/patents/US,
5684046,https://www.google.com/patents/US,
5686268,https://www.google.com/patents/US,
5686274,https://www.google.com/patents/US,
5686286,https://www.google.com/patents/US,
5686434,https://www.google.com/patents/US,
5686587,https://www.google.com/patents/US,
5686615,https://www.google.com/patents/US,
5686634,https://www.google.com/patents/US,
5688804,https://www.google.com/patents/US,
5688806,https://www.google.com/patents/US,
5688809,https://www.google.com/patents/US,
5693524,https://www.google.com/patents/US,
5695769,https://www.google.com/patents/US,
5696126,https://www.google.com/patents/US,
5696141,https://www.google.com/patents/US,
5696146,https://www.google.com/patents/US,
5697922,https://www.google.com/patents/US,
5698220,https://www.google.com/patents/US,
5698420,https://www.google.com/patents/US,
5698526,https://www.google.com/patents/US,
5698550,https://www.google.com/patents/US,
5698568,https://www.google.com/patents/US,
5702924,https://www.google.com/patents/US,
5703052,https://www.google.com/patents/US,
5703065,https://www.google.com/patents/US,
5703108,https://www.google.com/patents/US,
5705523,https://www.google.com/patents/US,
5705646,https://www.google.com/patents/US,
5707839,https://www.google.com/patents/US,
5710168,https://www.google.com/patents/US,
5712303,https://www.google.com/patents/US,
5714487,https://www.google.com/patents/US,
5714628,https://www.google.com/patents/US,
5716939,https://www.google.com/patents/US,
5716948,https://www.google.com/patents/US,
5716961,https://www.google.com/patents/US,
5716965,https://www.google.com/patents/US,
5716967,https://www.google.com/patents/US,
5717102,https://www.google.com/patents/US,
5719190,https://www.google.com/patents/US,
5719191,https://www.google.com/patents/US,
5719283,https://www.google.com/patents/US,
5719286,https://www.google.com/patents/US,
5721255,https://www.google.com/patents/US,
5721271,https://www.google.com/patents/US,
5723488,https://www.google.com/patents/US,
5726207,https://www.google.com/patents/US,
5728561,https://www.google.com/patents/US,
5728704,https://www.google.com/patents/US,
5728711,https://www.google.com/patents/US,
5731307,https://www.google.com/patents/US,
D392562,https://www.google.com/patents/US,
5733887,https://www.google.com/patents/US,
5733937,https://www.google.com/patents/US,
5734053,https://www.google.com/patents/US,
5736534,https://www.google.com/patents/US,
5739279,https://www.google.com/patents/US,
5739280,https://www.google.com/patents/US,
5741790,https://www.google.com/patents/US,
5741797,https://www.google.com/patents/US,
5744480,https://www.google.com/patents/US,
5744483,https://www.google.com/patents/US,
5744488,https://www.google.com/patents/US,
5747064,https://www.google.com/patents/US,
5747465,https://www.google.com/patents/US,
5747498,https://www.google.com/patents/US,
5747501,https://www.google.com/patents/US,
5750520,https://www.google.com/patents/US,
5750535,https://www.google.com/patents/US,
5750542,https://www.google.com/patents/US,
5750707,https://www.google.com/patents/US,
5750794,https://www.google.com/patents/US,
5753682,https://www.google.com/patents/US,
5756462,https://www.google.com/patents/US,
5756474,https://www.google.com/patents/US,
5760009,https://www.google.com/patents/US,
5760011,https://www.google.com/patents/US,
5763454,https://www.google.com/patents/US,
5763467,https://www.google.com/patents/US,
5763884,https://www.google.com/patents/US,
5767133,https://www.google.com/patents/US,
5767139,https://www.google.com/patents/US,
5770594,https://www.google.com/patents/US,
5770611,https://www.google.com/patents/US,
5773443,https://www.google.com/patents/US,
5773450,https://www.google.com/patents/US,
5773477,https://www.google.com/patents/US,
5776735,https://www.google.com/patents/US,
5783572,https://www.google.com/patents/US,
5786212,https://www.google.com/patents/US,
RE35865,https://www.google.com/patents/US,
5789408,https://www.google.com/patents/US,
5789415,https://www.google.com/patents/US,
5789423,https://www.google.com/patents/US,
5792471,https://www.google.com/patents/US,
5792882,https://www.google.com/patents/US,
5795902,https://www.google.com/patents/US,
5798352,https://www.google.com/patents/US,
5798383,https://www.google.com/patents/US,
5800831,https://www.google.com/patents/US,
5801023,https://www.google.com/patents/US,
5804554,https://www.google.com/patents/US,
5804562,https://www.google.com/patents/US,
5807834,https://www.google.com/patents/US,
5807867,https://www.google.com/patents/US,
5808084,https://www.google.com/patents/US,
5811130,https://www.google.com/patents/US,
5811432,https://www.google.com/patents/US,
5814648,https://www.google.com/patents/US,
5814651,https://www.google.com/patents/US,
5819967,https://www.google.com/patents/US,
5821232,https://www.google.com/patents/US,
5821245,https://www.google.com/patents/US,
5821248,https://www.google.com/patents/US,
5827538,https://www.google.com/patents/US,
